document_id,category,original_text,stemmed_text,word_count,keyword_percentage
15865,Questions,"Using sffamily for tick labels in pgfplots
 Possible Duplicate:  How can I change the font family in pgfplots? I'm trying to use sf font for tick labels in pgfplots. I've already seen many questions like this, but all of them had more complex problems and I couldn't find the appropriate solution myself. My MWE: which gives MWE As you can see, sffamily works for the axis labels , but not for the tick labels . Strangely, the huge does work for the tick labels. How do I change tick labels to sffamily ?","use sffamily for tick label in pgfplot possible duplicate : how can i change the font family in pgfplot ? i 'm try to use sf font for tick label in pgfplot . i 've already see many question like this , but all of them have more complex problem and i could n't find the appropriate solution myself . my mwe : which give mwe as you can see , sffamily work for the axis label , but not for the tick label . strangely , the huge do work for the tick label . how do i change tick label to sffamily ?",94,1
15866,Questions,"using : nth-child to select lines and append
 I am doing a university project at the minute where I feed information in from a set xml file and then place it into a set div using jQuery as individual paragraphs. At the moment, what is being fed in is something like this: Etc. One of the requirements of the module is to number every 5th line, which I thought would be easiest done by using something like: However instead of adding 5th to the end of each 5th line it is adding it multiple times: COUNTESS In delivering my son from me, I bury a second husband. BERTRAM And I in going, madam, weep o'er my father's death anew: but I must attend his majesty's command, to - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th I can't figure out why this is happening, because if I change to something like the . css selector, I can apply style to every 5th line fine. Any help would be greatly appreciated! Thanks in advance! EDIT I have made a jsfiddle of it:  however it seems to be working in a barebones environment. A working example on my end is available:  In order to see what I mean: click on a play, click on the contents nav, click on a scene and you'll see whats happening. Thanks.","use : nth-child to select line and append i be do a university project at the minute where i feed information in from a set xml file and then place it into a set div use jquery as individual paragraph . at the moment , what be be feed in be something like this : etc. one of the requirement of the module be to number every 5th line , which i thought would be easy do by use something like : however instead of add 5th to the end of each 5th line it be add it multiple time : countess in deliver my son from me , i bury a second husband . bertram and i in go , madam , weep o'er my father 's death anew : but i must attend his majesty 's command , to - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th - 5th i ca n't figure out why this be happen , because if i change to something like the . cs selector , i can apply style to every 5th line fine . any help would be greatly appreciate ! thanks in advance ! edit i have make a jsfiddle of it : however it seem to be work in a barebones environment . a work example on my end be available : in order to see what i mean : click on a play , click on the content nav , click on a scene and you 'll see what happen . thanks .",658,0.6
15867,Questions,"How to restart Nginx on Mac OS X? 
 I just installed Nginx on Mac OS X (thanks  ), but how do I restart Nginx on Mac OS X? Thanks!","how to restart nginx on mac os x ? i just instal nginx on mac os x -LRB- thanks -RRB- , but how do i restart nginx on mac os x ? thanks !",31,0.6666666666666666
15868,Questions,"convert perl code to php? (2)
 This is the perl code . I have tried converting this to php. there are still lines of codes that are in errors: in the else if statement. If you spotted other errors please comment it here. Here is what I have tried so far","convert perl code to php ? -LRB- 2 -RRB- this be the perl code . i have try convert this to php . there be still line of code that be in error : in the else if statement . if you spot other error please comment it here . here be what i have try so far",51,1
15869,Questions,"Check the ThreadStackSize Progamatically? 
 Is there a way to check the ThreadStackSize Progamatically ? I have the following code in Jboss 7's jboss. conf file. Is there a way to confirm if the ThreadStackSize has been set to 256k programaticaly ?","check the threadstacksize progamatically ? be there a way to check the threadstacksize progamatically ? i have the follow code in jbos 7 's jbos . conf file . be there a way to confirm if the threadstacksize have be set to 256k programaticaly ?",42,0
15870,Questions,"Error getting return value from user defined function
 My user defined function always returns 'A value used in the formula is of the wrong data type' (I am passing cell ranges to the function). I've searched lots of threads and am quite sure my code should work: Can anyone give me any feedback please?","error get return value from user define function my user define function always return ' a value use in the formula be of the wrong data type ' -LRB- i be pass cell range to the function -RRB- . i 've search lot of thread and be quite sure my code should work : can anyone give me any feedback please ?",54,0
15871,Questions,"Creating and evaluating digital signed signatures for authentication etc
 This question is triggered by an email from Microsoft this morning about a security bulletin. It started with and ended with a PGP signature. I've seen this before but hadn't given it much thought previously. But upon reflection I have no idea if this email is actually from Microsoft (I'm sure it is, but bear with me). How does one go about verifying a message like this? To start with, I was able to find Microsoft's Security Center public key here:  I presume this is the public key that I could use to authenticate the message I received (and validate it). This being so, HOW do I do it? There's got to be freely available software out there to enable this task, but which should I use? Or perhaps is there a dynamic link library out there somewhere that I could use to do such authentication and validation programmatically?","create and evaluate digital sign signature for authentication etc this question be trigger by an email from microsoft this morning about a security bulletin . it start with and end with a pgp signature . i 've see this before but have n't give it much thought previously . but upon reflection i have no idea if this email be actually from microsoft -LRB- i 'm sure it be , but bear with me -RRB- . how do one go about verify a message like this ? to start with , i be able to find microsoft 's security center public key here : i presume this be the public key that i could use to authenticate the message i receive -LRB- and validate it -RRB- . this be so , how do i do it ? there ' get to be freely available software out there to enable this task , but which should i use ? or perhaps be there a dynamic link library out there somewhere that i could use to do such authentication and validation programmatically ?",159,0.3333333333333333
15872,Questions,"bind click to element added in dom, cause trigger element to perform
 I'm binding a element with a click function when its added to the dom. My issue here is that if i add lets say 3 elements, and i click any of those it performs that function 3 times. what is it that makes it trigger those 3 times and could this be done any other way? let me illustrate it with a jsfiddle  demo here html jquery","bind click to element add in dom , cause trigger element to perform i 'm binding a element with a click function when its add to the dom . my issue here be that if i add let say 3 element , and i click any of those it perform that function 3 time . what be it that make it trigger those 3 time and could this be do any other way ? let me illustrate it with a jsfiddle demo here html jquery",80,0.5
15873,Questions,"How do you trace/debug Apache Camel or AOP-modified code? 
 I'm trying to debug a webapp using Apache Camel from Eclipse and while I'm 'tracing into' I arrive at a point where Eclipse says that no source file is available and I can see bytecode shown in Eclipse (where usually I see sourcecode) but apparently I cannot advance into that bytecode (I try 'F6 / Step Over' but nothing happens) anyway (not that it would have been that useful compared to source code). So how are you supposed to trace into such a beast? I'm wondering if all these code-generating/code-intercepting layers aren't creating more problems than they're trying to solve. It seems like it's helpful as long as everything works but as soon as there's a problem, things become very hard to diagnose. EDIT I don't want to trace Apache Camel itself . I just want to trace a program that is using Apache Camel and I realize that things quickly gets very messy: basically you kinda lose your tracing ability because you jump from your Java source code to something.","how do you trace/debug apache camel or aop-modified code ? i 'm try to debug a webapp use apache camel from eclipse and while i 'm ` trace into ' i arrive at a point where eclipse say that no source file be available and i can see bytecode show in eclipse -LRB- where usually i see sourcecode -RRB- but apparently i can not advance into that bytecode -LRB- i try ` f6 / step over ' but nothing happen -RRB- anyway -LRB- not that it would have be that useful compare to source code -RRB- . so how be you suppose to trace into such a beast ? i 'm wonder if all these code-generating/code-intercepting layer be n't create more problem than they 're try to solve . it seem like it ' helpful as long as everything work but as soon as there ' a problem , thing become very hard to diagnose . edit i do n't want to trace apache camel itself . i just want to trace a program that be use apache camel and i realize that thing quickly get very messy : basically you kinda lose your trace ability because you jump from your java source code to something .",181,0.8
15874,Questions,"Initialize static field in constructor. It's normal? 
 Whether initialize static field mSharedEmployeeService (service) in constructors?","initialize static field in constructor . it ' normal ? whether initialize static field msharedemployeeservice -LRB- service -RRB- in constructor ?",16,0.6666666666666666
15875,Questions,"how to disactivate Before for a particular method? 
 I am writing a test class in java using spring and junit (actually I have @RunWith(SpringJUnit4ClassRunner. class) at the bottom of my class). there is a method with Before annotation that I want it not to be run before a particular test method(but not the rest). how can I do this? thanks","how to disactivate before for a particular method ? i be write a test class in java use spring and junit -LRB- actually i have @ runwith -LRB- springjunit4classrunn . class -RRB- at the bottom of my class -RRB- . there be a method with before annotation that i want it not to be run before a particular test method -LRB- but not the rest -RRB- . how can i do this ? thanks",61,0.3333333333333333
15876,Questions,"WHM new account nameservers not responding
 I've setup a new account in WHM and updated the nameservers from Domain Registrar and it's not responding from the server. So I went to DNS functions and Nameserver IP's and I have the following I'm not sure whether NO IP part is the problem I went in to the domains and they seem to be properly set up. Below is what my Domain Registrar responded with my ticket. Is there a place I can check in WHM to make nameservers respond correctly? The nameservers I updated with above ns1. example. com. au and ns2. example. com. au but it's not working. WHM version is: WHM 11. 32. 2 (build 18)","whm new account nameserver not respond i 've setup a new account in whm and update the nameserver from domain registrar and it ' not respond from the server . so i go to dn function and nameserver ip 's and i have the follow i 'm not sure whether no ip part be the problem i go in to the domain and they seem to be properly set up . below be what my domain registrar respond with my ticket . be there a place i can check in whm to make nameserver respond correctly ? the nameserver i update with above ns1 . example . com . au and ns2 . example . com . au but it ' not work . whm version be : whm 11 . 32 . 2 -LRB- build 18 -RRB-",117,0.75
15877,Questions,"Making a Stand-Alone EXE File
 I'm currently using Visual Studio 2010 to make a Visual Basic project. I'm trying to make a standard . EXE file for distribution but everytime I go to publish, I keep seeing it make a Click Once application. Is there a way to complete and build a project in VStudio 2010 without making it as a Click-Once application?","make a stand-alone exe file i 'm currently use visual studio 2010 to make a visual basic project . i 'm try to make a standard . exe file for distribution but everytime i go to publish , i keep see it make a click once application . be there a way to complete and build a project in vstudio 2010 without make it as a click-once application ?",63,0
15878,Questions,"How to balance binary branches and repair shorthand triangles in LFG style c-trees using tikz-qtree
 I have modified the example from the tikz-qtree documentation to form this LFG style c-tree, but am having difficulty balancing the binary branches in general, and the IP branches and roof/triangle DP 'the cat' in particular. My question is how to control the vertical distance between each mother and daughter node so that branches can be made reasonably parallel to each other when comparing level to level? And how to fix the upside-down shorthand DP triangle, and also shorten the width of both triangles to better match the text width? Would very much appreciate suggestions. Alan Munn: Yes, exactly. I would prefer to have the DP of 'the cat' lined up horizontally with the VP just as you say. In general what I would like to do is to make the left branch from IP to DP shorter but parallel with the other leftwards branches: that is, parallel to VP to V-zero and PP to P-zero leftwards branch and ditto with all the rightwards branches. I guess my question is: how do you shorten or lengthen each single branch of the c-tree from each mother node to each daughter node? The code [inner xsep=0pt etc. works well in reducing the width of the bottom line of the triangle: thank you for that. But the DP triangle 'the cat' is still upside down. Unfortunately I am not allowed to upload a jpg to this site of the c-tree as MikTeX produces it on my computer. It appears that having multiple levels of lines in each node in the style of LFG syntactic theory plays havoc with the binary branches.","how to balance binary branch and repair shorthand triangle in lfg style c-tre use tikz-qtree i have modify the example from the tikz-qtree documentation to form this lfg style c-tree , but be have difficulty balance the binary branch in general , and the ip branch and roof/triangle dp ` the cat ' in particular . my question be how to control the vertical distance between each mother and daughter node so that branch can be make reasonably parallel to each other when compare level to level ? and how to fix the upside-down shorthand dp triangle , and also shorten the width of both triangle to better match the text width ? would very much appreciate suggestion . alan munn : yes , exactly . i would prefer to have the dp of ` the cat ' line up horizontally with the vp just as you say . in general what i would like to do be to make the left branch from ip to dp short but parallel with the other leftward branch : that be , parallel to vp to v-zero and pp to p-zero leftward branch and ditto with all the rightward branch . i guess my question be : how do you shorten or lengthen each single branch of the c-tree from each mother node to each daughter node ? the code -LRB- inner xsep = 0pt etc. work well in reduce the width of the bottom line of the triangle : thank you for that . but the dp triangle ` the cat ' be still upside down . unfortunately i be not allow to upload a jpg to this site of the c-tree as miktex produce it on my computer . it appear that have multiple level of line in each node in the style of lfg syntactic theory play havoc with the binary branch .",283,0.6666666666666666
15879,Questions,"Sending images from Canvas elements using Ajax and PHP $_FILES
 I need to be able to send an image and some form fields from a client side canvas element to a PHP script, ending up in $_POST and $_FILES. When I send it like this: $_POST and $_FILES both come back populated, but the image data in $_FILES still needs decoding like this: . in order to save it as a readable PNG. This isn't an option as I'm trying to pass the image to Wordpress's media_handle_upload() function, which requires an index to $_FILES pointing to a readable image. I also can't decode, save and alter 'tmp_name' accordingly, as it falls foul of security checks. So, I found this:  and tried to do the decode on the client side: but for some reason I still don't end up with a readable file when it gets to the PHP. So the question is: Why?  or What am I doing wrong?  or Is this even possible?  : -) Any help very much appreciated! Thanks, Kane","send image from canvas element use ajax and php $ file i need to be able to send an image and some form field from a client side canvas element to a php script , end up in $ post and $ file . when i send it like this : $ post and $ file both come back populate , but the image data in $ file still need decode like this : . in order to save it as a readable png . this be n't an option as i 'm try to pass the image to wordpres 's medium handle upload -LRB- -RRB- function , which require an index to $ file point to a readable image . i also ca n't decode , save and alter ` tmp name ' accordingly , as it fall foul of security check . so , i find this : and try to do the decode on the client side : but for some reason i still do n't end up with a readable file when it get to the php . so the question be : why ? or what be i do wrong ? or be this even possible ? : - -RRB- any help very much appreciate ! thanks , kane",177,0.75
15880,Questions,"UIAlertView in Landscape mode
 I have set my iPhone in the landscape mode but when I try to display the UIAlertView its come in the portrait mode. How it will display in landscape mode?","uialertview in landscape mode i have set my iphone in the landscape mode but when i try to display the uialertview its come in the portrait mode . how it will display in landscape mode ?",34,0.3333333333333333
15881,Questions,"Image gallery with codeigniter
 I have some images uploaded in a folder on my server, and their paths are storedin a table in my database. Whats the best way to display this images on the browser(as a gallery)? Should I use jQuery or maybe CodeIgniter could do the job?","image gallery with codeigniter i have some image upload in a folder on my server , and their path be storedin a table in my database . what the best way to display this image on the browser -LRB- as a gallery -RRB- ? should i use jquery or maybe codeigniter could do the job ?",49,0.5
15882,Questions,"Is there a way in MongoMapper to achieve similar behavior as AR's includes method? 
 Is there a feature equivalent in MongoMapper to this: When running Model. with_x, this avoids N queries to X. Is there a similar feature in MongoMapper?","be there a way in mongomapper to achieve similar behavior as ar 's include method ? be there a feature equivalent in mongomapper to this : when run model . with x , this avoid n query to x. be there a similar feature in mongomapper ?",41,0.3333333333333333
15883,Questions,"How to Reverse Quine? 
 i have written a C programme which prints itself n times, but i can't get how to reverse print the same n times. E. g, if the sample programme is : then the required output should be olleh for n=1 . Here's my quine programme,","how to reverse quine ? i have write a c program which print itself n time , but i ca n't get how to reverse print the same n time . e. g , if the sample program be : then the required output should be olleh for n = 1 . here 's my quine program ,",50,1
15884,Questions,"How to prevent automated request? 
 I was wondering how to set up a system in which an authenticated user could send, with a simple graphical interaction (cliccking a button or so) a non-replayable request/message to the server from an application or a web page. It's crytical there's must not be a way to set up an automated system that replaces user interaction automating the request as this would totally break up my entire project. Moreover, as this action must be frequently repeated, it should not implement boring stuff like chaptas or so. A pratical example: let's say the web page, shown after the login, displays a button that sends the server a request. How can I be sure the request was sent because the user actually clicked the button and it wasn't some sort of bot that forged the message? Is that even possible to check? I'm sure it is and I'm quite sure there's must be some simple implementation I'm missing, and I'm sorry if this is a trivial question. Also, if the solution is hiding ('cause I already searched a lot! ) out there, please point me to it. Thanks for your attention.","how to prevent automated request ? i be wonder how to set up a system in which an authenticate user could send , with a simple graphical interaction -LRB- clicck a button or so -RRB- a non-replayable request/message to the server from an application or a web page . it ' crytical there ' must not be a way to set up an automate system that replace user interaction automate the request as this would totally break up my entire project . moreover , as this action must be frequently repeat , it should not implement boring stuff like chapta or so . a pratical example : let 's say the web page , show after the login , display a button that send the server a request . how can i be sure the request be send because the user actually click the button and it be n't some sort of bot that forge the message ? be that even possible to check ? i 'm sure it be and i 'm quite sure there ' must be some simple implementation i 'm miss , and i 'm sorry if this be a trivial question . also , if the solution be hide -LRB- 'cause i already search a lot ! -RRB- out there , please point me to it . thanks for your attention .",196,0
15885,Questions,"STL Error Converting VS 6 Project to VS2010
 I'm converting a Visual Studio 6 project to Visual Studio 2010. The project uses STL heavily. After converting, the compiler gives an error. The code and error are as follows. Error: Error 2 error C2146: syntax error : missing '; ' before identifier 'AllocatorType' c: myProjectmylist. h 39 1 I can click on the 'allocator_type' text and hit F12 and the IDE takes me to the 'allocator_type' definition in list. If I remove ': : allocator_type' the error goes away. Any ideas what would cause this?","stl error convert v 6 project to vs2010 i 'm convert a visual studio 6 project to visual studio 2010 . the project use stl heavily . after convert , the compiler give an error . the code and error be as follow . error : error 2 error c2146 : syntax error : miss ' ; ' before identifier ` allocatortype ' c : myprojectmylist . h 39 1 i can click on the ` allocator type ' text and hit f12 and the ide take me to the ` allocator type ' definition in list . if i remove ' : : allocator type ' the error go away . any idea what would cause this ?",94,0.3333333333333333
15886,Questions,"C Working With Device & Surface to screenshot games
 I recently found out about the surface &amp; device class which may solve my problems with screenshoting a fullscreen direct3d game. I've tried following this article :  fastest method to capture game screen shots in c ? (more than20 images per second) First method i've tried is : second method i've tried is : On both methods the device would report a dll it can't find (Unable to load DLL 'netcfd3dm2_0. dll': The specified module could not be found. (Exception from HRESULT: 0x8007007E)) I got confused from that other article. Anyone with experience in this area can sort things out?","c work with device & surface to screenshot game i recently find out about the surface & device class which may solve my problem with screenshot a fullscreen direct3d game . i 've try follow this article : fast method to capture game screen shot in c ? -LRB- more than20 image per second -RRB- first method i 've try be : second method i 've try be : on both method the device would report a dll it ca n't find -LRB- unable to load dll ` netcfd3dm2 0 . dll ' : the specify module could not be find . -LRB- exception from hresult : 0x8007007e -RRB- -RRB- i get confuse from that other article . anyone with experience in this area can sort thing out ?",110,0
15887,Questions,"Prove that the space is not complete
 Let $X$ be a separable space with infinite dimension, let $(cdot, cdot)$ and $ cdot  $ be the scalar product and the norm of $X$, and ${e_n}_n$ be an orthonormal basis of $X$. We define $$ x _0^2=sum_{n=1}^inftyfrac{ (x, e_n) ^2}{n^2}. $$ What I already proved is that $ cdot  _0$ is a norm and that the set ${xin X :  x leq 1}$ is compact in $(X,  cdot _0)$; I am then asked to prove that $(X,  cdot _0)$ is not complete. So I focused on trying to find a Cauchy sequence in $(X,  cdot _0)$ not converging to an element in this space. By the previous point such a sequence ${x_n}_n$ should not be bounded with respect to the norm $ cdot $, but up 'till now I was not able to find such an example. Can anybody help me? Regards -Guido-","prove that the space be not complete let $ x $ be a separable space with infinite dimension , let $ -LRB- cdot , cdot -RRB- $ and $ cdot $ be the scalar product and the norm of $ x $ , and $ -LCB- e n -RCB- n $ be an orthonormal basis of $ x $ . we define $ $ x 0 ^ 2 = sum -LCB- n = 1 -RCB- ^ inftyfrac -LCB- -LRB- x , e n -RRB- ^ 2 -RCB- -LCB- n ^ 2 -RCB- . $ $ what i already prove be that $ cdot 0 $ be a norm and that the set $ -LCB- xin x : x leq 1 -RCB- $ be compact in $ -LRB- x , cdot 0 -RRB- $ ; i be then ask to prove that $ -LRB- x , cdot 0 -RRB- $ be not complete . so i focus on try to find a cauchy sequence in $ -LRB- x , cdot 0 -RRB- $ not converge to an element in this space . by the previous point such a sequence $ -LCB- x n -RCB- n $ should not be bound with respect to the norm $ cdot $ , but up 'till now i be not able to find such an example . can anybody help me ? regard - guido -",157,0
15888,Questions,"Live software that recovers data when Operating System crashes? 
 Can you tell me how to recover data from hard disk and backup it in another storage in case the operating system will not load or crashes?","live software that recover data when operate system crash ? can you tell me how to recover data from hard disk and backup it in another storage in case the operating system will not load or crash ?",37,0.5
15889,Questions,"HP G62 Won't turn on after plugging in HDMI cable. 
 I plugged in my Rocketfish HDMI cable (which was already connected to my TV) and boom, my computer turns off as if it was unplugged and the battery removed. This had also happened to me yesterday when I removed the cable, but my laptop started working again after I left it unplugged (with battery reomved) for the day. I've tried removing the battery and unplugging the AC and removing static by holding down the power button, but nothing seems to have worked. When I plug in the AC Adapter the charging LED lights up. When I press the power button, theres a quick flash and its gone, also the charging LED stops. I don't know what to do. I'm comfortable opening up small parts of the laptop (RAM area, HDD etc) so kinda difficult solutions are welcome. Any clues?","hp g62 wo n't turn on after plug in hdmi cable . i plug in my rocketfish hdmi cable -LRB- which be already connect to my tv -RRB- and boom , my computer turn off as if it be unplugged and the battery remove . this have also happen to me yesterday when i remove the cable , but my laptop start work again after i leave it unplugged -LRB- with battery reomv -RRB- for the day . i 've try remove the battery and unplug the ac and remove static by hold down the power button , but nothing seem to have work . when i plug in the ac adapter the charge lead light up . when i press the power button , ther a quick flash and its go , also the charge lead stop . i do n't know what to do . i 'm comfortable open up small part of the laptop -LRB- ram area , hdd etc -RRB- so kinda difficult solution be welcome . any clue ?",150,0.5
15890,Questions,"JAX-WS trouble at handling the response message on the client side
 I am having some trouble with a client side implementation of a webservice. I have the wsdl and I have created the classes with the wsimport tool. When I invoke the webservice via these classes I can see the request and and response in the log. and it looks ok. I can't use the classes to manipulate with the recieved data from the WS because the result object has no definition about the fields it contains. Because of that I was trying to get the raw response from the WebService. I did this by attaching a SoapHandler: In the handler I implemented the handleMessage(SOAPMessageContext context) method to print the message to the log but I have encountered a problem. Below is a piece of the Handler class that should handle the response. but I get an exception at this line: SOAPMessage message = smc. getMessage() The exception is the following: Part of the handler implementation: Any help about what might be wrong will be very appreciated.","jax-ws trouble at handle the response message on the client side i be have some trouble with a client side implementation of a webservice . i have the wsdl and i have create the class with the wsimport tool . when i invoke the webservice via these class i can see the request and and response in the log . and it look ok . i ca n't use the class to manipulate with the reciev data from the w because the result object have no definition about the field it contain . because of that i be try to get the raw response from the webservice . i do this by attach a soaphandler : in the handler i implement the handlemessage -LRB- soapmessagecontext context -RRB- method to print the message to the log but i have encounter a problem . below be a piece of the handler class that should handle the response . but i get an exception at this line : soapmessage message = smc . getmessage -LRB- -RRB- the exception be the following : part of the handler implementation : any help about what might be wrong will be very appreciate .",177,0.4
15891,Questions,"phonegap: when using android sdk 2. 2, the listview of jquery mobile is scrolling slow
 I using phonegap with jquery mobile. When using android sdk 2. 2 (API Level 8), the listview of jquery mobile is scrolling slow. But it very smooth when I using android sdk 4. 0 (API level 14) I'm running it on my galaxy nexus, not virtual device","phonegap : when use android sdk 2 . 2 , the listview of jquery mobile be scroll slow i use phonegap with jquery mobile . when use android sdk 2 . 2 -LRB- api level 8 -RRB- , the listview of jquery mobile be scroll slow . but it very smooth when i use android sdk 4 . 0 -LRB- api level 14 -RRB- i 'm run it on my galaxy nexus , not virtual device",62,1
15892,Questions,"Any built-in way to get all the changed fields in Doctrine 2
 Let's suppose I retrieve an entity $e and modify its state with setters: Is there any possibility to retrieve an array of fields that have been changed? In case of my example I'd like to retrieve foo =&gt; a, bar =&gt; b as a result PS: yes, I know I can modify all the accessors and implement this feature manually, but I'm looking for some handy way of doing this","any built-in way to get all the change field in doctrine 2 let 's suppose i retrieve an entity $ e and modify its state with setter : be there any possibility to retrieve an array of field that have be change ? in case of my example i 'd like to retrieve foo = &gt; a , bar = &gt; b as a result p : yes , i know i can modify all the accessor and implement this feature manually , but i 'm look for some handy way of do this",82,0.3333333333333333
15893,Questions,"Why is my internal encoding ISO-8859-1 when I have specified utf-8 in my php. ini file? 
 In my php. ini file, I have included mbstring. internal_encoding = UTF-8 . (I have tried with or without double quotes, capitalized or not. ) Yet when I run echo current internal encoding: . mb_internal_encoding(); , I still get ISO-8859-1. Why is this, and is there anything I can do in the php. ini file to set internal encoding once and for all? I'm using WAMPserver on a WinXP laptop.","why be my internal encode iso-8859-1 when i have specify utf-8 in my php . ini file ? in my php . ini file , i have include mbstring . internal encode = utf-8 . -LRB- i have try with or without double quote , capitalize or not . -RRB- yet when i run echo current internal encoding : . mb internal encoding -LRB- -RRB- ; , i still get iso-8859-1 . why be this , and be there anything i can do in the php . ini file to set internal encode once and for all ? i 'm use wampserver on a winxp laptop .",87,0.3333333333333333
15894,Questions,"client/server application using MPI
 i have two questions ; the first one is : i'm gonna use msmpi and i meant by only mpi that we mustn't use sockets, my application is about a scalable distributed data structure; initially, we have a server contain a file which has a variable size (the size could be increased by insertions and decreased by deletion) and when the size of the file exceed certain limit the file will be splitted, the half remain in the first server and the second half will be moved to a new server and so on. and the client need to be always informed by the address of the data he want to retrieve so he should have an image of the split operation of the file. finally, i hope i make it clearer. and the second one is: i've tried to compile simple client/server application(the code source is bellow) with msmpi or mpich2 and it doesn't work and gives me the error message fatal error in mpi_open_port() and other errors of stack, so i installed open mpi on ubunto 11. 10, and tried to run the same example it worked with server side and it gave me a port name but on the client side it gave me the error message: so i'm confused what the problem is, and i spent a while trying to fix it, i'd be greatfull if any body could help me with it, and thank u in advance. the source code is here: and at the client side:","client/server application use mpi i have two question ; the first one be : i 'm gonna use msmpi and i mean by only mpi that we must n't use socket , my application be about a scalable distribute data structure ; initially , we have a server contain a file which have a variable size -LRB- the size could be increase by insertion and decrease by deletion -RRB- and when the size of the file exceed certain limit the file will be splitt , the half remain in the first server and the second half will be move to a new server and so on . and the client need to be always inform by the address of the data he want to retrieve so he should have an image of the split operation of the file . finally , i hope i make it clear . and the second one be : i 've try to compile simple client/server application -LRB- the code source be bellow -RRB- with msmpi or mpich2 and it do n't work and give me the error message fatal error in mpi open port -LRB- -RRB- and other error of stack , so i instal open mpi on ubunto 11 . 10 , and try to run the same example it work with server side and it give me a port name but on the client side it give me the error message : so i 'm confuse what the problem be , and i spend a while try to fix it , i 'd be greatfull if any body could help me with it , and thank u in advance . the source code be here : and at the client side :",256,0.3333333333333333
