document_id,category,original_text,stemmed_text,word_count,keyword_percentage
13212,Twitter,"I've got Last Song Syndrome! Last thing I heard was Tragedy by the Bee Gees, so this is now stuck in my head!","i 've get last song syndrome ! last thing i hear be tragedy by the bee gee , so this be now stick in my head !",23,1
13213,Twitter,"_TaeKeepItReal this twitter shit ain't working. . We gone talk about after school","taekeepitreal this twitter shit ai n't work . . we go talk about after school",13,1
13214,Twitter,"Awww got all the fam round mine tonight :) how it used to be. . . happy me :) jst need 1 other person here to be the perfect night. . . ;) x","awww get all the fam round mine tonight : -RRB- how it use to be ... happy me : -RRB- jst need 1 other person here to be the perfect night ... ; -RRB- x",34,1
13215,Twitter,"Conversations at night are the best &lt;3","conversation at night be the best &lt; 3",7,1
13216,Twitter,"2amazing PLButter326 broke wrist scotty has the ladies on his side. The pelvic thrusters failed jacob. Team Haley all the way!!","2amaz plbutter326 break wrist scotty have the lady on his side . the pelvic thruster fail jacob . team haley all the way ! !",21,1
13217,Twitter,"Blimey! I have 96 followers! How did that happen? Now i want 100 ;-)","blimey ! i have 96 follower ! how do that happen ? now i want 100 ; - -RRB-",14,1
13218,Twitter,"I'm comfortable in my own skin I change for nobody selfmade","i 'm comfortable in my own skin i change for nobody selfmade",11,1
13219,Twitter,"AyooitzCi Yeah man. . No problem. It will just be 15 then.","ayooitzci yeah man . . no problem . it will just be 15 then .",12,1
13220,Twitter,"This blackberry keeps freezing on me!!! Smfh!! *rolling eyes*","this blackberry keep freezing on me ! ! ! smfh ! ! * roll eye *",9,1
13221,Twitter,"In mrs. Keiths class (:","in mrs. keith class -LRB- :",5,1
13222,Twitter,"I'm going to add a tumblr account to my arsenal. I need more ways to share my wisdom and gross pictures of stuff I find.","i 'm go to add a tumblr account to my arsenal . i need more way to share my wisdom and gross picture of stuff i find .",25,1
13223,Twitter,"Left gabby , Now she on her way to NewsYork :) BeSafe.","left gabby , now she on her way to newsyork : -RRB- besafe .",12,1
13224,Twitter,"MereMM03 heyyyyyy! Ummm I don't mess with the tolls! 90 baby!","meremm03 heyyyyyy ! ummm i do n't mess with the toll ! 90 baby !",11,1
13225,Twitter,"I HATE when I hear a song I wanna download but Idk the name of it or who sings it. I'm goin nuts, ugh.","i hate when i hear a song i wanna download but idk the name of it or who sing it . i 'm goin nut , ugh .",24,1
13226,Twitter,"The fact that I had 3 seniors in my worst behaved class makes me feel like Jesus gave me a high five.","the fact that i have 3 senior in my bad behave class make me feel like jesus give me a high five .",22,1
13227,Twitter,"Remember, Honestly is the best image.","remember , honestly be the best image .",6,1
13228,Twitter,"I'm pretty sure the weirdo jawn in the laundry room had something to do w the fact that my dryer stopped but there was still time. . .","i 'm pretty sure the weirdo jawn in the laundry room have something to do w the fact that my dryer stop but there be still time ...",28,1
13229,Twitter,"At once upon a child getting rid of my kids clothes that are too small","at once upon a child get rid of my kid clothes that be too small",15,1
13230,Twitter,"Making my way to The Royal Albert Hall for Nitin Sawhney.","make my way to the royal albert hall for nitin sawhney .",11,1
13231,Twitter,"I'll be coastin the rivers tomorro. . . . . A day where I can jus be out in the wilderness. .","i 'll be coastin the river tomorro ... a day where i can jus be out in the wilderness . .",22,1
13232,Twitter,"99 out of 100 times, the right decisions are the hard decisions.","99 out of 100 time , the right decision be the hard decision .",12,1
13233,Twitter,"RT LittleMsMalfoy2011OMG! Its Prom day! Im so effing freaking excited!!! Going 2 go and get my hair and make-up done soon! Squee !!!","rt littlemsmalfoy2011omg ! its prom day ! im so effing freak excited ! ! ! go 2 go and get my hair and make-up do soon ! squee ! ! !",23,1
13234,Twitter,"thrilliOnAir: FairySpeaks What's next week looking like for you hon?xx « Wednesday is good or Saturday. . ? x","thrillionair : fairyspeak what ' next week look like for you hon ? xx `` wednesday be good or saturday . . ? x",19,1
13235,Twitter,"RT copasetic_: holding your phone over any amount of liquid . . ExtremeSport","rt copasetic : hold your phone over any amount of liquid . . extremesport",13,1
13236,Twitter,"RT ACPublications: Nominal Christian parents are the most corrosive thing to a child's faith.","rt acpublication : nominal christian parent be the most corrosive thing to a child 's faith .",14,1
13237,Twitter,"What's on tha plate tonight(:","what ' on tha plate tonight -LRB- :",5,1
13238,Twitter,"Married2MyJacob I'm in the mood for something cheesy though. . . hmmmmmm does peanut butter taste good with cheese??","married2myjacob i 'm in the mood for something cheesy though ... hmmmmmm do peanut butter taste good with cheese ? ?",19,1
13239,Twitter,"BooThang_ I'm in the 2's bout sleep wit them for naptime","boothang i 'm in the 2 's bout sleep wit them for naptime",11,1
13240,Twitter,"Fnna get ready 4 tha day so i can enjoy my birthday weekend! ineedsumsmoke","fnna get ready 4 tha day so i can enjoy my birthday weekend ! ineedsumsmoke",14,1
13241,Twitter,"and the beat goes on. . .","and the beat go on ...",7,1
13242,Twitter,"No customers in the store? By myself? Damn right im doing the 'thriller' dance. .","no customer in the store ? by myself ? damn right im do the ` thriller ' dance . .",15,1
13243,Twitter,"Cobradora mode ON","cobradora mode on",3,1
13244,Twitter,"he been fly since 06' fresh off the block","he be fly since 06 ' fresh off the block",9,1
13245,Twitter,"FF some more of my girls mzfields77 moet_rose_pleas ImaAlwaysBMe84 BettaThanAvg MsMoni517 misz_l0YAlTY JanaFatos","ff some more of my girl mzfields77 moet rise plea imaalwaysbme84 bettathanavg msmoni517 misz l0yalty janafato",13,1
13246,Twitter,"lovablejackie Mmmm. . . ok leave that with me. . . I will check it out and get back to you ok?","lovablejackie mmmm ... ok leave that with me ... i will check it out and get back to you ok ?",22,1
13247,Twitter,"FaansThomas ok.","faansthoma ok .",2,1
13248,Twitter,"I'm back on this sneaker kick again. . . nopunintended","i 'm back on this sneaker kick again ... nopunintended",10,1
13249,Twitter,"On my way home :D no ill stay a little bit on collage with my homies!!&gt;. &lt;","on my way home : d no ill stay a little bit on collage with my homie ! ! &gt; . &lt;",17,1
13250,Twitter,"thetravisset love youuu!","thetravisset love youuu !",3,1
13251,Twitter,"My poor rabbit has been losing his winter coat for the past few weeks. He looks so disheveled and patchy :( A good brushing is in order.","my poor rabbit have be lose his winter coat for the past few week . he look so disheveled and patchy : -LRB- a good brushing be in order .",27,1
13252,Twitter,"iNellyRose true. . Hes now a overhyped rapper. . Some shit he says makes me scratch my head","inellyrose true . . hes now a overhyped rapper . . some shit he say make me scratch my head",18,1
13253,Twitter,"dezzyknowsbest haha how was lunch? C;","dezzyknowsb haha how be lunch ? c ;",6,1
13254,Twitter,"Sittin in the hair dresser wit the sour -_-","sittin in the hair dresser wit the sour - -",9,1
13255,Twitter,"Cinco_Says state for what?","cinco say state for what ?",4,1
13256,Twitter,"Zhee_hee my father still at dk where chua chu kang ! Wait for him I bushi er Si ?","zhee hee my father still at dk where chua chu kang ! wait for him i bushi er si ?",19,1
13257,Twitter,"RT Xstrology: When a Leo wants you out of their life, you are gone for good. They walk away and never look back.","rt xstrology : when a leo want you out of their life , you be go for good . they walk away and never look back .",23,1
13258,Twitter,"Neil38Etheridge ohh pray 4 us. . a storm is about to hit PHL. . :(","neil38etheridge ohh pray 4 us . . a storm be about to hit phl . . : -LRB-",15,1
13259,Twitter,"omg something or someone just tripped the alarm. . I was in the land of nod . . . no going back to sleep now","omg something or someone just trip the alarm . . i be in the land of nod ... no go back to sleep now",25,1
13260,Twitter,"_ItSm3_ son son I'm tryna figure that out myself! Bwhahaha. . Tellem stand in line. .","itsm3 son son i 'm tryna figure that out myself ! bwhahaha . . tellem stand in line . .",16,1
13261,Twitter,"Yes! :) RT DoeTooLIVE: ATLBound in 5 hours.","yes ! : -RRB- rt doetoolive : atlbound in 5 hour .",8,1
13262,Twitter,"I swear any girls in their right minds would have fallen for THOR the son of the god of thunder hahaha well, at least I DO!!!","i swear any girl in their right mind would have fall for thor the son of the god of thunder hahaha well , at least i do ! ! !",26,1
13263,Twitter,"ScarletVivien82 A peaceful death is best. Unlike drowning or smashing into the ground at high speeds. RIP iPod.","scarletvivien82 a peaceful death be best . unlike drown or smash into the ground at high speed . rip ipod .",18,1
13264,Twitter,"strombo in Toronto tonight my husband and i love your show how can we come to a taping?","strombo in toronto tonight my husband and i love your show how can we come to a taping ?",18,1
13265,Twitter,"But it's time to face the truth, I'll never be with u. . (8)(8)","but it ' time to face the truth , i 'll never be with u. . -LRB- 8 -RRB- -LRB- 8 -RRB-",14,1
13266,Twitter,"AshBenzo lucyyhale shaymitch CAN't wait for season2 Girrrlzzzz. . . so excited by then my exams will be over toOoOOoo. . . yAyyy :D","ashbenzo lucyyhale shaymitch ca n't wait for season2 girrrlzzzz ... so excite by then my exam will be over tooooooo ... yayyy : d",24,1
13267,Twitter,"mndoyle07 no reminder necessary. . . counting down the days myself!","mndoyle07 no reminder necessary ... count down the day myself !",11,1
13268,Twitter,"OnTheCool fat people do know the best food spots.","onthecool fat people do know the best food spot .",9,1
13269,Twitter,"I for a star (spell check) on my eye","i for a star -LRB- spell check -RRB- on my eye",9,1
13270,Twitter,"SheKym r u sure your love doesnt come with a price tag???i no dey trust u","shekym r u sure your love doesnt come with a price tag ? ? ? i no dey trust u",16,1
13271,Twitter,"Wuts going on tonight","wut go on tonight",4,1
13272,Twitter,"That's Right! _CUMMINS_: we gettin money nevermind the occupation!!!","that ' right ! cummin : we gettin money nevermind the occupation ! ! !",9,1
13273,Twitter,"She gave me a 60 on my research paper for sum bullshit","she give me a 60 on my research paper for sum bullshit",12,1
13274,Twitter,"jrummy16 something up with liberty toolbox? I went to get the newest gb nightly and my toolbox only has version . 02 and no old roms","jrummy16 something up with liberty toolbox ? i go to get the new gb nightly and my toolbox only have version . 02 and no old rom",26,1
13275,Twitter,"For the first time, I fell in love. And for the first time, I got my precious heart broken.","for the first time , i fall in love . and for the first time , i get my precious heart break .",19,1
13276,Twitter,"Alexia is crazy. . . . alyssa don't get this twitter shit. . . lmao RT LADYAMP Yay jayla=)","alexia be crazy ... alyssa do n't get this twitter shit ... lmao rt ladyamp yay jayla = -RRB-",19,1
13277,Twitter,"“ OfficialSylver: nunuorginal who the fuck u talking bout?”-- some fake ass bitch why!?!","`` officialsylver : nunuorginal who the fuck u talk bout ? '' -- some fake as bitch why ! ? !",14,1
13278,Twitter,"all i need is a louie suitcase and my life will be complete. . for a couple of months at least : )","all i need be a louie suitcase and my life will be complete . . for a couple of month at least : -RRB-",23,1
13279,Twitter,"yea i know im a friekin problem, but who gon solve me tho dawg! -My Mom","yea i know im a friekin problem , but who gon solve me tho dawg ! - my mom",16,1
13280,Twitter,"“ iesoogmee: all i love u :)”","`` iesoogmee : all i love u : -RRB- ''",7,1
13281,Twitter,"KiKivonSeoul no sharing. . . come on. . . Aight bet. . lol","kikivonseoul no sharing ... come on ... aight bet . . lol",13,0
13282,Twitter,"In the gym chillin","in the gym chillin",4,1
13283,Twitter,"with every kiss and every hug, you make me fall in love.","with every kiss and every hug , you make me fall in love .",12,1
13284,Twitter,"So i'm total getting me a maid when I get rich","so i 'm total get me a maid when i get rich",11,1
13285,Twitter,"Oh my fudge! My whole fucking essay I just was working on. . . exited and didn't save!!!!!! &gt;:( sooo fhcking pissed off!!!!!! Uuuuhhhhhh!!!","oh my fudge ! my whole fucking essay i just be work on ... exit and do n't save ! ! ! ! ! ! &gt; : -LRB- sooo fhcking piss off ! ! ! ! ! ! uuuuhhhhhh ! ! !",24,1
13286,Twitter,"Not into twitter like I use to be wah what's going on on this thing ?","not into twitter like i use to be wah what ' go on on this thing ?",16,1
13287,Twitter,"RT LargerThanWords: When you're up, your friends know who you are. When you're down, you will know who your friends are. LargerThanWords","rt largerthanword : when you 're up , your friend know who you be . when you 're down , you will know who your friend be . largerthanword",22,1
13288,Twitter,"yourLOVE__x for the customers lol","yourlove x for the customer lol",5,1
13289,Twitter,"lorenapaiva_ Boa tarde gata love ;p","lorenapaiva boa tarde gata love ; p",6,1
13290,Twitter,"Chrisbrowns-she aint u video. . . OMG!!! i love it i love it. thisiscrazy club808","chrisbrowns-she aint u video ... omg ! ! ! i love it i love it . thisiscrazy club808",15,1
13291,Twitter,"All out of my control","all out of my control",5,1
13292,Twitter,"JAHVisser heb me pizza in 1 hap op . Ehhee","jahvisser heb me pizza in 1 hap op . ehhee",10,1
13293,Twitter,"Amareisreal hell of a season you gave us much love!","amareisreal hell of a season you give us much love !",10,1
13294,Twitter,"I'm not gonna fault hair stylists for doin ugly ass styles. Just the dumb a** chicks who be beggn for 'em","i 'm not gonna fault hair stylist for doin ugly as style . just the dumb a ** chick who be beggn for 'em",21,1
13295,Twitter,"i'm in the mood if you're in the mood","i 'm in the mood if you 're in the mood",9,1
13296,Twitter,"What the fuck is wrong with my internet D:","what the fuck be wrong with my internet d :",9,1
13297,Twitter,"belle2597 aww hun think of tha tai chi lesson again :p xxx","belle2597 aww hun think of tha tai chi lesson again : p xxx",12,1
13298,Twitter,"Do you know who owns my heart?","do you know who own my heart ?",7,1
13299,Twitter,"DAYUM, all the originals are gone?","dayum , all the original be go ?",6,1
13300,Twitter,"haha lol y the heck","haha lol y the heck",5,1
13301,Twitter,"RT EhseRecords: RT icetscoco: the pipes on the ehrens siblings OMG! whitelife","rt ehserecord : rt icetscoco : the pipe on the ehren sibling omg ! whitelife",12,1
13302,Twitter,"The time is always now. - Digitas","the time be always now . - digita",7,1
13303,Twitter,"Guess what guys? i got the my worlds the collection cd today yayy i'm so happy &lt;3","guess what guy ? i get the my world the collection cd today yayy i 'm so happy &lt; 3",17,1
13304,Twitter,"rihanna on RockinRio 2011 o/ LOL Brazil love U from:Brazil","rihanna on rockinrio 2011 o / lol brazil love u from : brazil",10,1
13305,Twitter,"its 1:00 in the morning and am not yet sleepy. . . hmmm. . . what to do???","its 1:00 in the morning and be not yet sleepy ... hmmm ... what to do ? ? ?",18,1
13306,Twitter,"RT orikalmus: Swinger party? RT jennifermhanley going to a party where I know no one. . . and I'm not wearing pants. KimiWinkler leila . . .","rt orikalmu : swing party ? rt jennifermhanley go to a party where i know no one ... and i 'm not wear pant . kimiwinkler leila ...",27,1
13307,Twitter,"Section8Barbie fine. what ar u doing now?","section8barbie fine . what ar u do now ?",7,1
13308,Twitter,"ImWithTeamKeera i love you too","imwithteamkeera i love you too",5,1
13309,Twitter,"princeusman thanks . . how you doiin . . ?","princeusman thanks . . how you doiin . . ?",10,1
13310,Twitter,"INGLOTNL Have fun tomorrow ! I'm going to visit your shop the 14th of May, have to be patience for one more week ;-)","inglotnl have fun tomorrow ! i 'm go to visit your shop the 14th of may , have to be patience for one more week ; - -RRB-",24,0.8333333333333334
13311,Twitter,"Sometimes I miss with my soul mate but I've promised not to think about him for now","sometimes i miss with my soul mate but i 've promise not to think about him for now",17,1
13312,Twitter,"Ppl still come at u wit stuff when u doing the best u can BY YO SELF","ppl still come at u wit stuff when u do the best u can by yo self",17,1
13313,Twitter,"Me, Meme & Tia is something else when we together.","me , meme & tia be something else when we together .",10,1
13314,Twitter,"What's the weather for tonight tho?","what ' the weather for tonight tho ?",6,1
13315,Twitter,"Eye for an eye, tooth for a tooth.","eye for an eye , tooth for a tooth .",8,1
13316,Twitter,"Bitch, please the world doesn't revolve around you.","bitch , please the world do n't revolve around you .",8,1
13317,Twitter,"RT Kee_toYourHeart: GlamorousDomi love you --- :-)","rt kee toyourheart : glamorousdomi love you -- : - -RRB-",7,1
13318,Twitter,"Stephen_Chip I don't care if people don't like me. But you know what? Of all people, I never thought you would be saying stuff to me.","stephen chip i do n't care if people do n't like me . but you know what ? of all people , i never think you would be say stuff to me .",26,1
13319,Twitter,"Waah at work so early . .","waah at work so early . .",7,1
13320,Twitter,"RT DPerry05: Rebelleflleur I don't got love for u I'm in love with u lol","rt dperry05 : rebelleflleur i do n't get love for u i 'm in love with u lol",15,1
13321,Twitter,"i pray , that when it's time for me to say goodbye , i'll never forget looking in your eyes .","i pray , that when it ' time for me to say goodbye , i 'll never forget look in your eye .",21,1
13322,Twitter,"what about love. .","what about love . .",4,1
13323,Twitter,"O yea about that paper i was suppose to be starting on","o yea about that paper i be suppose to be start on",12,1
13324,Twitter,"The_Risha_Show&lt;&lt;&lt; easy there killer! Never said I was! You need to get off the 1980's racial shit and stop tryin to play me! DEAD","the risha show &lt; &lt; &lt; easy there killer ! never say i be ! you need to get off the 1980 's racial shit and stop tryin to play me ! dead",24,1
13325,Twitter,"Ngantuk to the max !! Zzzz. . .","ngantuk to the max ! ! zzzz ...",8,1
13326,Twitter,"On my bed ~","on my bed ~",4,1
13327,Twitter,"I like to play songs with a lot of slap in em' ayeeeeee , pandora got webbie slappin right now lol","i like to play song with a lot of slap in em ' ayeeeeee , pandora get webbie slappin right now lol",21,1
13328,Twitter,"Let the drinking begin","let the drinking begin",4,1
13329,Twitter,"Awake at 530am. Best sleep i have had in a while","awake at 530am . best sleep i have have in a while",11,1
13330,Twitter,"_JesusIsLord Doubletree hotel by the strip","jesusislord doubletree hotel by the strip",6,1
13331,Twitter,"Lady_Cheeky aww thanks for the FF twitterlovin !!! Have a fabulously naughty weekend darlin'! ;-) xoxo :*","lady cheeky aww thanks for the ff twitterlovin ! ! ! have a fabulously naughty weekend darlin ' ! ; - -RRB- xoxo : *",17,1
13332,Twitter,"TonyParsonsUK is on a roll. . . .","tonyparsonsuk be on a roll ...",8,1
13333,Twitter,"Way to go! RT RachelESullivan: I'm a college graduate! Congrats to all of NU2011!!","way to go ! rt rachelesullivan : i 'm a college graduate ! congrat to all of nu2011 ! !",14,1
13334,Twitter,"Bored out my mind where is Hood_Dreamer_40","bore out my mind where be hood dreamer 40",7,1
13335,Twitter,"colamatto lol!!!! Kesler has the power!!!!!!!!¡!¡!","colamatto lol ! ! ! ! kesler have the power ! ! ! ! ! ! ! ! ! !",6,1
13336,Twitter,"Ugh this week went by slow! so bored. . !","ugh this week go by slow ! so bored . . !",10,1
13337,Twitter,"Pretty sure I was sleep for a good 45 minutes in class smh lol","pretty sure i be sleep for a good 45 minute in class smh lol",14,1
13338,Twitter,"Loool. Put it on twitter! jamesyyp","loool . put it on twitter ! jamesyyp",6,1
13339,Twitter,"leahvillaviray so hurry! . . . Justttt don't get another ticket ^_^","leahvillaviray so hurry ! ... justttt do n't get another ticket ^ ^",12,1
13340,Twitter,"D_Willis1 in the city pull up!!","d willis1 in the city pull up ! !",6,1
13341,Twitter,"I left my credit card at the nail salon. . . smh","i leave my credit card at the nail salon ... smh",12,1
13342,Twitter,"RT emilyspoppin: Uhm, how old are we now?! Y are you gonna talk shit about someone that will fuck you up? Lolol. All bark. **","rt emilyspoppin : uhm , how old be we now ? ! y be you gonna talk shit about someone that will fuck you up ? lolol . all bark . **",25,1
13343,Twitter,"sometimes the greatest gift we can bring is hope, www. spiritualhealingmedium. co. uk","sometimes the great gift we can bring be hope , www . spiritualhealingmedium . co. uk",13,1
13344,Twitter,"BonnyeBleu why u leave me. . . . I don't like dat shit ima have to drop a dime on yo ass. . . lhh","bonnyebleu why u leave me ... i do n't like dat shit ima have to drop a dime on yo as ... lhh",25,1
13345,Twitter,"there is peace when u can stand by ur actions","there be peace when u can stand by ur action",10,1
13346,Twitter,"mileypress haha so how was school?","mileypres haha so how be school ?",6,1
13347,Twitter,"pipaaaah love you so much !!! :*","pipaaaah love you so much ! ! ! : *",7,1
13348,Twitter,"BeauBerentson So it's not an all-cuts budget then.","beauberentson so it ' not an all-cuts budget then .",8,1
13349,Twitter,"The manny paquaio vs Shane Mosley fight is gonna be a great fight","the manny paquaio v shane mosley fight be gonna be a great fight",13,1
13350,Twitter,"MarkBajaj thanks for the FF","markbajaj thanks for the ff",5,1
13351,Twitter,"if the love fits, wear it","if the love fit , wear it",6,1
13352,Twitter,"RT _DonnaDonnaYall: Y am I in school again. . Smh","rt donnadonnayall : y be i in school again . . smh",10,1
13353,Twitter,"stan_TB smoking on purple ease my mind. . . . . .","stan tb smoking on purple ease my mind ... .",12,1
13354,Twitter,"i wanna go 2 church on sunday","i wanna go 2 church on sunday",7,1
13355,Twitter,"What's up everyone?","what ' up everyone ?",3,1
13356,Twitter,"hilaryous10 you did fine (:","hilaryous10 you do fine -LRB- :",5,1
13357,Twitter,"swethamenon1 thanks. how are you?","swethamenon1 thanks . how be you ?",5,1
13358,Twitter,"Highlight of my day so far: hearing Mariah Carey's 'always be my baby' on the radio. leesycup do you still remember the dance routine? :)","highlight of my day so far : hearing mariah carey 's ` always be my baby ' on the radio . leesycup do you still remember the dance routine ? : -RRB-",25,0.6666666666666666
13359,Twitter,"Being put on hold on the phone makes me wanna. . . 'be angry' lets just say that hey!!!!!","be put on hold on the phone make me wanna ... ` be angry ' let just say that hey ! ! ! ! !",19,1
13360,Twitter,"What is love","what be love",3,1
13361,Twitter,"DJBOBBYTRENDS how are u. . its been a looonngg time!!","djbobbytrend how be u. . its be a looonngg time ! !",10,0.5
13362,Twitter,"_RosieJude haha okay , and if the weather is shit , im not gonna come to the campout haha :) xx","rosiejude haha okay , and if the weather be shit , im not gonna come to the campout haha : -RRB- xx",21,1
13363,Twitter,"dani_mkdiva Thanx!!! Finally got bp down. She's in surgery now.","dani mkdiva thanx ! ! ! finally get bp down . she ' in surgery now .",10,1
13364,Twitter,"linselisanne: Ma lady is terug in Nijkerk gelukkig &lt;`3","linselisanne : ma lady be terug in nijkerk gelukkig &lt; ` 3",9,1
13365,Twitter,"Males between the ages of 25-34 really like Rewind This Love. . . . . interesting lol","male between the age of 25-34 really like rewind this love ... interesting lol",17,1
13366,Twitter,"So breakfast?","so breakfast ?",2,1
13367,Twitter,"Hey im on twitter :)","hey im on twitter : -RRB-",5,1
13368,Twitter,"cheshirevenom cheers for the FF, u having a good one? :)","cheshirevenom cheer for the ff , u have a good one ? : -RRB-",11,1
13369,Twitter,"kenyafierce what's up baby?","kenyafierce what ' up baby ?",4,1
13370,Twitter,"Off to an interview.","off to an interview .",4,1
13371,Twitter,"Im honestly not in love with him, but love for him, always. . .","im honestly not in love with him , but love for him , always ...",14,1
13372,Twitter,"RT xanderkale: Nick Clegg, you're not getting the brunt of the blame for cutbacks. You're getting the blunt of the blame for being a sp . . .","rt xanderkale : nick clegg , you 're not get the brunt of the blame for cutback . you 're get the blunt of the blame for be a sp ...",28,1
13373,Twitter,"NoLoveLisaMarie thank's(x lol, so what school do you go to?(:","nolovelisamarie thank 's -LRB- x lol , so what school do you go to ? -LRB- :",10,1
13374,Twitter,"OreoTheWolf Options to go though, Got a laptop you take with you everywhere? if not I'd say get a smart phone. how long is bat life?","oreothewolf option to go though , get a laptop you take with you everywhere ? if not i 'd say get a smart phone . how long be bat life ?",26,1
13375,Twitter,"Had the flu from the minute finals week started til the minute finals week ended. . What the fuck","have the flu from the minute final week start til the minute final week end . . what the fuck",19,1
13376,Twitter,"klasickwun fail. I had it for months on my iphone 4","klasickwun fail . i have it for month on my iphone 4",11,1
13377,Twitter,"Life Is So Insane","life be so insane",4,1
13378,Twitter,"ON the phone with my bestie Jas_MadeYaLook :)","on the phone with my bestie ja madeyalook : -RRB-",8,1
13379,Twitter,"PDA is so over-rated, I love to be ignored!","pda be so over-rated , i love to be ignore !",9,1
13380,Twitter,"Let's see if Birmingham is easier to get out of than it is to get into. . .","let 's see if birmingham be easy to get out of than it be to get into ...",18,1
13381,Twitter,"I would have got to school at 10 past 8 (earliest in two years) but I chose to go to cronulla. And I am now not going till 10 haha","i would have get to school at 10 past 8 -LRB- earliest in two year -RRB- but i choose to go to cronulla . and i be now not go till 10 haha",30,1
13382,Twitter,"RT klaidlaw: Warmer in Yellowknife than Toronto right now! Don't know why but always feel a little victorious when that happens. sunsunsun","rt klaidlaw : warm in yellowknife than toronto right now ! do n't know why but always feel a little victorious when that happen . sunsunsun",22,1
13383,Twitter,"RT DeepakChopra: Inspiration is that state in which mind and heart are connected.","rt deepakchopra : inspiration be that state in which mind and heart be connect .",13,1
13384,Twitter,"bbcqt Tory admits they don't properly understand nor scrutinise changes in NHS reforms","bbcqt tory admit they do n't properly understand nor scrutinise change in nh reform",13,1
13385,Twitter,"How can your blackberry stop working the first day you got it, LOL this isn't life","how can your blackberry stop work the first day you get it , lol this be n't life",16,1
13386,Twitter,"xplay I hope playstation comes back up cuz Im really bored and theres nothing to do im tired of playing offline. -_-","xplay i hope playstation come back up cuz im really bore and ther nothing to do im tired of play offline . - -",22,0.5
13387,Twitter,"Gas futures are on the slide looks like cheap gas for the summer people. Also loving how political risk is playing into the slide","gas future be on the slide look like cheap gas for the summer people . also love how political risk be play into the slide",24,1
13388,Twitter,"If its gonna be this damn hot i could at least be at the damn BEACH","if its gonna be this damn hot i could at least be at the damn beach",16,1
13389,Twitter,"Pirates of the Caribbean is afgelopen!","pirate of the caribbean be afgelopen !",6,1
13390,Twitter,"RT funnyoneliners: Whenever I need a moment to myself, I just go on MySpace.","rt funnyoneliner : whenever i need a moment to myself , i just go on myspace .",14,1
13391,Twitter,"Made it to Emporia. What's funny is cops are doing a drug search and I got out of it.","make it to emporia . what ' funny be cop be do a drug search and i get out of it .",19,0.75
13392,Twitter,"RT altheron3: If you interested in someone, all you gotta do is read they FB wall and know exactly what you dealing with. .","rt altheron3 : if you interested in someone , all you gotta do be read they fb wall and know exactly what you deal with . .",24,1
13393,Twitter,"RT NPsteve: Also, I put forth the idea of Zack Galifianakis as Hagar the Horrible. You know it makes sense.","rt npsteve : also , i put forth the idea of zack galifianaki as hagar the horrible . you know it make sense .",20,1
13394,Twitter,"twitter isn't boring , u just don't no how to use it !","twitter be n't boring , u just do n't no how to use it !",13,1
13395,Twitter,"Long late night phone calls with the beautiful leahrelton, make my life. :') lovelovelove. &lt;3 &lt;3","long late night phone call with the beautiful leahrelton , make my life . : ' -RRB- lovelovelove . &lt; 3 &lt; 3",16,1
13396,Twitter,"emmacritchell she's already made her own video of it a while ago :(","emmacritchell she ' already make her own video of it a while ago : -LRB-",13,1
13397,Twitter,"hhmmmpphh, my cousin is running out of time to go back into hospital :(","hhmmmpphh , my cousin be run out of time to go back into hospital : -LRB-",14,1
13398,Twitter,"Heck, that Jedward song isn't so bad is it? ireland eurovision","heck , that jedward song be n't so bad be it ? ireland eurovision",11,1
13399,Twitter,"Could really live in my bed for life, its so comfortable!","could really live in my bed for life , its so comfortable !",11,1
13400,Twitter,"so_luvable That's all me, plus the capital letters.","so luvable that ' all me , plus the capital letter .",8,1
13401,Twitter,"This day has been so good, so far(:","this day have be so good , so far -LRB- :",8,1
13402,Twitter,"I want a boyfriend who is willing to wait on me. -noSexPlze","i want a boyfriend who be willing to wait on me . - nosexplze",12,1
13403,Twitter,"milly_nels I almost choked on my apple :(","milly nel i almost choke on my apple : -LRB-",8,1
13404,Twitter,"TheEllenShow - Ellen you need to legally change your name to Ellen BeGenerous! Love your show.","theellenshow - ellen you need to legally change your name to ellen begenerous ! love your show .",16,1
13405,Twitter,"Why would Yu not wear a condom ? Tht doesn't make much sense","why would yu not wear a condom ? tht do n't make much sense",13,1
13406,Twitter,"Watching 2 Fast 2 Furious now, awesome. At the rate I'm going wiht these movies, I might as well go see Fast Five?","watch 2 fast 2 furious now , awesome . at the rate i 'm go wiht these movie , i might as well go see fast five ?",23,1
13407,Twitter,"Listening to written in the stars I like it better with josephvincent12 Miniachilles","listen to write in the star i like it better with josephvincent12 miniachille",13,1
13408,Twitter,"RT michaelaSYKES_: using jokes to cover up how you're really feeling.","rt michaelasyke : use joke to cover up how you 're really feel .",11,1
13409,Twitter,"wow so i randomly find myself humming the american national anthem . . whatthefuck","wow so i randomly find myself hum the american national anthem . . whatthefuck",14,1
13410,Twitter,"bbcqt yes Nick Clegg has left it too late, the damage is done","bbcqt yes nick clegg have leave it too late , the damage be do",13,1
13411,Twitter,"Turn on the AC please. . bandara panas gini. .","turn on the ac please . . bandara pana gini . .",10,1
13412,Twitter,"RT ryanherb: Freight train just hammered past the vline. Can I catch that train to work? Might get me there on time. . .","rt ryanherb : freight train just hammer past the vline . can i catch that train to work ? might get me there on time ...",24,1
